TABELA,FILIAL,DESC FILIAL,DT EMISSAO,GRUPO DE PRODUTO,COD PRODUTO,DESC PRODUTO,QTDE,VLR UNIT.,R$ TOTAL,NATUREZA,NATUREZA DESCR.,DESC NATUREZA,TES,CFOP,C.C,DESC C.C,CLASSE_VALOR,DESC CLASSE VALOR,DOC,FORNECEDOR,DESC FORNECEDOR
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-04-07 00:00:00,PECAS,020606572,ROLETE CAT 2355974.000,2,1665.33,3330.66,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,165 - INSUMO INTRMEDIARIO RBC S/EST,1101  - COMPRA PARA INDUSTRIALIZACAO OU PRODUÇÃO RURAL,302002,MANUTENCAO,101091,TE-03,000762785,34151100,SOTREQ S/A
SD1 - ENTRADAS,100106,STP LOG - FILIAL BARRO ALTO 2,2025-10-16 00:00:00,PECAS,040202043,VALVULA CAT 600-8815,1,3327.28,3327.28,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,212 - USO CONS. C/ ICMS + SEM DIFAL - CUSTOS,1556  - COMPRA DE MATERIAL PARA USO OU CONSUMO,104002,MANUTENCAO OFF ROAD BARRO ALTO,107059,TE-08,000796407,34151100,SOTREQ S/A
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-04-22 00:00:00,MAO DE OBRA,020300001,SERVICOS DE MANUTENCAO EM MAQU,512,6.47337890625,3314.37,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,035 - SERVICOS TOMADOS,1933  - Aquisi‡Æo de servi‡o tributado pelo ISSQN,302002,MANUTENCAO,101154,GE-08,000012540,01475599,DCCO SOLUCOES EM ENERGIA E EQUIPAMENTOS LTDA
SD3 - BAIXA ALMOXARIFADO,100106,STP LOG - FILIAL BARRO ALTO 2,2025-06-03 00:00:00,PECAS,040201933,VALVULA MERCEDES A0001405339,1,3305.365556,3305.365556,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,"","",104002,MANUTENCAO OFF ROAD BARRO ALTO,107026,CC-01,191024TV9,"",BRAIANN.ARAGAO
SD3 - BAIXA ALMOXARIFADO,100106,STP LOG - FILIAL BARRO ALTO 2,2025-06-23 00:00:00,PECAS,040201933,VALVULA MERCEDES A0001405339,1,3305.365556,3305.365556,2040005,CONSERVACAO DE SEMI REBOQUES,2-DESPESA,"","",104002,MANUTENCAO OFF ROAD BARRO ALTO,107030,CP-02,191024TZL,"",GABRIEL.ANDRADE
SD3 - BAIXA ALMOXARIFADO,100106,STP LOG - FILIAL BARRO ALTO 2,2025-08-26 00:00:00,FILTROS,040300101,FILTRO MERCEDES A0008305383,1,3290.435,3290.435,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,"","",104002,MANUTENCAO OFF ROAD BARRO ALTO,107020,CB-22,191024UCD,"",BRAIANN.ARAGAO
SD3 - BAIXA ALMOXARIFADO,100106,STP LOG - FILIAL BARRO ALTO 2,2025-08-18 00:00:00,FILTROS,040300101,FILTRO MERCEDES A0008305383,1,3290.435,3290.435,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,"","",104002,MANUTENCAO OFF ROAD BARRO ALTO,107024,CB-26,191024UB0,"",GABRIEL.ANDRADE
SD1 - ENTRADAS,100106,STP LOG - FILIAL BARRO ALTO 2,2025-04-15 00:00:00,PECAS,040201298,CILINDRO MERCEDES A0012604863,1,3286.27,3286.27,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,212 - USO CONS. C/ ICMS + SEM DIFAL - CUSTOS,1556  - COMPRA DE MATERIAL PARA USO OU CONSUMO,104002,MANUTENCAO OFF ROAD BARRO ALTO,107029,CP-01,000041726,07265272,HIDRACOM COMPONENTES AUTOMOTIVOS LTDA
SD3 - BAIXA ALMOXARIFADO,100106,STP LOG - FILIAL BARRO ALTO 2,2025-10-08 00:00:00,PECAS,040201933,VALVULA MERCEDES A0001405339,1,3260.603194,3260.603194,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,"","",104002,MANUTENCAO OFF ROAD BARRO ALTO,107029,CP-01,191024UIT,"",VANESSA.ALVES
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-02-07 00:00:00,SERVICOS PESSOA JURIDICA,120200011,SERVICOS DE MANUTENCAO EM VEIC,4,812.5,3250,2040006,CONS. DE VEICULOS LEVES-C/ RET,2-DESPESA,034 - SERVICOS TOMADOS,1933  - Aquisi‡Æo de servi‡o tributado pelo ISSQN,302002,MANUTENCAO,102004,VL-14 GOL PRG-1090,000001952,35358246,REVISA CENTRO AUTOMOTIVO LTDA
SD1 - ENTRADAS,100106,STP LOG - FILIAL BARRO ALTO 2,2025-11-07 00:00:00,FILTROS,040300118,FILTRO CAT 523-4987,7,461.55285714285714,3230.87,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,237 - USO CONS. C/ ICMS + DIF.AL. - CUSTO,1556  - COMPRA DE MATERIAL PARA USO OU CONSUMO,104002,MANUTENCAO OFF ROAD BARRO ALTO,100106,STP LOG - FILIAL BARRO ALTO 2,000800035,34151100,SOTREQ S/A
SD1 - ENTRADAS,100106,STP LOG - FILIAL BARRO ALTO 2,2025-02-24 00:00:00,PECAS,040201876,VALVULA MERCEDES A 0001405339,1,3230.23,3230.23,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,223 - USO CONS. C/ ICMS ST + DIF. AL. - CUSTO,2407  - COMPRA MERCADORIA USO/CONSUM. SUJEITA SUBST. TRIBUTARIA,104002,MANUTENCAO OFF ROAD BARRO ALTO,107030,CP-02,000406683,63411623,MARDISA VEICULOS SA
SD1 - ENTRADAS,100106,STP LOG - FILIAL BARRO ALTO 2,2025-04-17 00:00:00,PECAS,040201927,VIDRO CAT 4865461.000,1,3221.93,3221.93,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,212 - USO CONS. C/ ICMS + SEM DIFAL - CUSTOS,1556  - COMPRA DE MATERIAL PARA USO OU CONSUMO,104002,MANUTENCAO OFF ROAD BARRO ALTO,107034,EH-07,000764692,34151100,SOTREQ S/A
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-10-31 00:00:00,OLEO DE MOTOR,010700094,OLEO 15W40 MOBIL AGRANEL,180.05,17.879279822271588,3219.164332,2040004,COMBUSTIVEIS E LUBRIFICANTES,2-DESPESA,"","",302002,MANUTENCAO,101155,TE-06,TROCA0ORA,"",STHEFANNE.CIQUEIRA
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-10-31 00:00:00,OLEO DE MOTOR,010700094,OLEO 15W40 MOBIL AGRANEL,179.14,17.879279820252318,3202.894187,2040004,COMBUSTIVEIS E LUBRIFICANTES,2-DESPESA,"","",302002,MANUTENCAO,101174,PM-02,TROCA0ORA,"",STHEFANNE.CIQUEIRA
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-11-07 00:00:00,PECAS,020607260,PINO DO PONTEIRO LONGO 450F,2,1600,3200,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,247 - INSUMO INTERMERDIARIO SIMPLES NAC. S/ICMS S/EST,1101  - COMPRA PARA INDUSTRIALIZACAO OU PRODUÇÃO RURAL,302002,MANUTENCAO,101156,RP-01,000007413,07344621,JARDIM EQUIPAMENTOS E PECAS EIRELI
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-11-07 00:00:00,PECAS,020607268,BUCHA DE ACO SUPORTE PC350 AJC,4,800,3200,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,247 - INSUMO INTERMERDIARIO SIMPLES NAC. S/ICMS S/EST,1101  - COMPRA PARA INDUSTRIALIZACAO OU PRODUÇÃO RURAL,302002,MANUTENCAO,101156,RP-01,000007413,07344621,JARDIM EQUIPAMENTOS E PECAS EIRELI
SD3 - BAIXA ALMOXARIFADO,100106,STP LOG - FILIAL BARRO ALTO 2,2025-10-18 00:00:00,PECAS,040200803,COMPR. MERCEDES A4572300111,1,3198.935,3198.935,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,"","",104002,MANUTENCAO OFF ROAD BARRO ALTO,107016,CB-18,191024UKE,"",LUIZ.SANTOS
SD3 - BAIXA ALMOXARIFADO,100106,STP LOG - FILIAL BARRO ALTO 2,2025-10-28 00:00:00,PECAS,040200803,COMPR. MERCEDES A4572300111,1,3198.935,3198.935,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,"","",104002,MANUTENCAO OFF ROAD BARRO ALTO,107024,CB-26,191024ULG,"",BRAIANN.ARAGAO
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-10-31 00:00:00,OLEO DE MOTOR,010700094,OLEO 15W40 MOBIL AGRANEL,178.55,17.879279820778493,3192.345412,2040004,COMBUSTIVEIS E LUBRIFICANTES,2-DESPESA,"","",302002,MANUTENCAO,101078,PC-01,TROCA0ORA,"",STHEFANNE.CIQUEIRA
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-07-16 00:00:00,PECAS,020603530,ROLETE CAT 2880934,1,3190.386229,3190.386229,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,"","",302002,MANUTENCAO,101091,TE-03,TROCA0N4I,"",BRAIANN.ARAGAO
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-10-29 00:00:00,PECAS,020603530,ROLETE CAT 2880934,1,3190.386229,3190.386229,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,"","",302002,MANUTENCAO,101091,TE-03,TROCA0OLV,"",VANESSA.ALVES
SD3 - BAIXA ALMOXARIFADO,100106,STP LOG - FILIAL BARRO ALTO 2,2025-09-19 00:00:00,PECAS,040200803,COMPR. MERCEDES A4572300111,1,3176.25,3176.25,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,"","",104002,MANUTENCAO OFF ROAD BARRO ALTO,107015,CB-17,191024UG2,"",VANESSA.ALVES
SD1 - ENTRADAS,100106,STP LOG - FILIAL BARRO ALTO 2,2025-05-21 00:00:00,FERRAMENTAS E UTENSILIOS,050500040,RADIADOR DE AGUA,1,3173.01,3173.01,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,213 - USO CONS. C/ ICMS + DIF.AL. - CUSTO,1556  - COMPRA DE MATERIAL PARA USO OU CONSUMO,104002,MANUTENCAO OFF ROAD BARRO ALTO,107012,CB-14,000011133,18784762,RADIADORES RADIAL LTDA
SD1 - ENTRADAS,100106,STP LOG - FILIAL BARRO ALTO 2,2025-04-04 00:00:00,PECAS,040201914,CHAPA CAT 536-2656,8,396.425,3171.4,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,212 - USO CONS. C/ ICMS + SEM DIFAL - CUSTOS,1556  - COMPRA DE MATERIAL PARA USO OU CONSUMO,104002,MANUTENCAO OFF ROAD BARRO ALTO,107043,EH-16,000762587,34151100,SOTREQ S/A
SD3 - BAIXA ALMOXARIFADO,100106,STP LOG - FILIAL BARRO ALTO 2,2025-07-03 00:00:00,PECAS,040200803,COMPR. MERCEDES A4572300111,1,3171.2575,3171.2575,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,"","",104002,MANUTENCAO OFF ROAD BARRO ALTO,107014,CB-16,191024U2H,"",LUIZ.SANTOS
SD3 - BAIXA ALMOXARIFADO,100106,STP LOG - FILIAL BARRO ALTO 2,2025-08-26 00:00:00,PECAS,040200803,COMPR. MERCEDES A4572300111,1,3171.2575,3171.2575,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,"","",104002,MANUTENCAO OFF ROAD BARRO ALTO,107020,CB-22,191024UCD,"",BRAIANN.ARAGAO
SD3 - BAIXA ALMOXARIFADO,100106,STP LOG - FILIAL BARRO ALTO 2,2025-08-18 00:00:00,PECAS,040200803,COMPR. MERCEDES A4572300111,1,3171.2575,3171.2575,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,"","",104002,MANUTENCAO OFF ROAD BARRO ALTO,107024,CB-26,191024UB0,"",GABRIEL.ANDRADE
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-03-24 00:00:00,PECAS,020601489,MANG 4SH 3/4 POL ALFAGOMA,7.37,430.00000000000006,3169.1000000000004,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,247 - INSUMO INTERMERDIARIO SIMPLES NAC. S/ICMS S/EST,1101  - COMPRA PARA INDUSTRIALIZACAO OU PRODUÇÃO RURAL,302002,MANUTENCAO,101002,BM-02,000010260,10218536,LUCAS COMPONENTES HIDRAULICOS EIRELI
SD3 - BAIXA ALMOXARIFADO,100106,STP LOG - FILIAL BARRO ALTO 2,2025-08-25 00:00:00,PECAS,040201933,VALVULA MERCEDES A0001405339,1,3146.952778,3146.952778,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,"","",104002,MANUTENCAO OFF ROAD BARRO ALTO,107030,CP-02,191024UC5,"",BRAIANN.ARAGAO
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-11-03 00:00:00,MATERIAL DE DESGASTE,020400911,LUVA ENG.MERCEDES A9452626523,2,1572.775,3145.55,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,003 - INSUMO INTERMEDIARIO - C/ICMS,2101  - COMPRA PARA INDUSTRIALIZACAO OU PRODUÇÃO RURAL,302002,MANUTENCAO,101166,CC-02,000431968,63411623,MARDISA VEICULOS S/A
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-10-31 00:00:00,OLEO DE MOTOR,010700094,OLEO 15W40 MOBIL AGRANEL,175.88,17.879279821469183,3144.607735,2040004,COMBUSTIVEIS E LUBRIFICANTES,2-DESPESA,"","",302002,MANUTENCAO,101131,EH-13 - TGM,TROCA0ORA,"",STHEFANNE.CIQUEIRA
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-03-07 00:00:00,PNEUS,030500037,PNEU 215/65-16 BRIDGESTONE,4,786,3144,2040009,PNEUS E CAMARAS VEIC LEVES,2-DESPESA,018 - USO CONS C/ ICMS ST,1407  - COMPRA MERCADORIA P/ CONSUMO COM SUBST. TRIBUTARIA,302002,MANUTENCAO,102040,VL-26 TORO SBW-9D71,000016655,34637195,CURINGA PNEUMATICOS LTDA
SD3 - BAIXA ALMOXARIFADO,100106,STP LOG - FILIAL BARRO ALTO 2,2025-09-29 00:00:00,PECAS,040201933,VALVULA MERCEDES A0001405339,1,3124.906389,3124.906389,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,"","",104002,MANUTENCAO OFF ROAD BARRO ALTO,107027,CC-02,191024UHN,"",BRAIANN.ARAGAO
SD1 - ENTRADAS,020202,MSE - FILIAL BARRO ALTO,2025-07-28 00:00:00,PECAS,020610275,MANCAL SNL 520-617,2,1559.9,3119.8,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,013 - USO CONSUMO C/ ICMS,1556  - COMPRA DE MATERIAL PARA USO OU CONSUMO,302002,MANUTENCAO,101188,ORE SORTER 01,000000202,03045540,ENCOPEL COMERCIO DE ROLAMENTOS E PECAS LTDA
SD3 - BAIXA ALMOXARIFADO,100106,STP LOG - FILIAL BARRO ALTO 2,2025-05-26 00:00:00,PECAS,040200803,COMPR. MERCEDES A4572300111,1,3110.91,3110.91,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,"","",104002,MANUTENCAO OFF ROAD BARRO ALTO,107007,CB-07,191024TTF,"",BRAIANN.ARAGAO
SD3 - BAIXA ALMOXARIFADO,100106,STP LOG - FILIAL BARRO ALTO 2,2025-05-07 00:00:00,PECAS,040200803,COMPR. MERCEDES A4572300111,1,3110.91,3110.91,3020005,MAQUINAS E EQUIPAMENTOS,3-CAPEX,"","",104002,MANUTENCAO OFF ROAD BARRO ALTO,107009,CB-09,191024TPO,"",LUIZ.SANTOS
SD1 - ENTRADAS,100106,STP LOG - FILIAL BARRO ALTO 2,2025-05-07 00:00:00,ACESSORIOS,041300084,ESTRIBO MERCEDES A  9586603001,1,3106.46,3106.46,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,213 - USO CONS. C/ ICMS + DIF.AL. - CUSTO,2556  - COMPRA DE MATERIAL PARA USO OU CONSUMO,104002,MANUTENCAO OFF ROAD BARRO ALTO,107013,CB-15,000413620,63411623,MARDISA VEICULOS SA
SD1 - ENTRADAS,020202,MSE - FILIAL BARRO ALTO,2025-04-15 00:00:00,MAO DE OBRA,020300003,SERVICOS DE MANUTENCAO EM MAQU,1,3100,3100,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,035 - SERVICOS TOMADOS - DESPESA,1933  - Aquisi‡Æo de servi‡o tributado pelo ISSQN,302002,MANUTENCAO,101038,CG-01,000003128,10218536,LUCAS COMPONENTES HIDRAULICOS EIRELI
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-10-31 00:00:00,OLEO DE MOTOR,010700094,OLEO 15W40 MOBIL AGRANEL,173.26,17.879279822232483,3097.764022,2040004,COMBUSTIVEIS E LUBRIFICANTES,2-DESPESA,"","",302002,MANUTENCAO,101173,PM-01,TROCA0ORA,"",STHEFANNE.CIQUEIRA
SD1 - ENTRADAS,020202,MSE - FILIAL BARRO ALTO,2025-06-23 00:00:00,PECAS,020607321,KIT DO BICO INJETOR,6,515.8683333333333,3095.21,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,247 - INSUMO INTERMERDIARIO SIMPLES NAC. S/ICMS S/EST,1101  - COMPRA PARA INDUSTRIALIZACAO OU PRODUÇÃO RURAL,302002,MANUTENCAO,101001,BM-01,000001280,20422716,EDVALDO LUCINDO DE FARIA
SD1 - ENTRADAS,100106,STP LOG - FILIAL BARRO ALTO 2,2025-02-28 00:00:00,PECAS,040201879,TIRA CAT 260-7733,3,1030.6933333333334,3092.08,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,212 - USO CONS. C/ ICMS + SEM DIFAL - CUSTOS,1556  - COMPRA DE MATERIAL PARA USO OU CONSUMO,104002,MANUTENCAO OFF ROAD BARRO ALTO,107056,TE-04,000757337,34151100,SOTREQ S/A
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-08-02 00:00:00,MATERIAL DE DESGASTE,020400404,GUARNICAO TIPO U 25X25X9MM,75,41.150533333333335,3086.29,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,"","",302002,MANUTENCAO,101086,PV-01,TROCA0NE7,"",BRAIANN.ARAGAO
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-10-22 00:00:00,PNEUS,030500037,PNEU 215/65-16 BRIDGESTONE,4,770,3080,2040009,PNEUS E CAMARAS VEIC LEVES,2-DESPESA,018 - USO CONS C/ ICMS ST,1407  - COMPRA MERCADORIA P/ CONSUMO COM SUBST. TRIBUTARIA,302002,MANUTENCAO,102037,VL-23 TORO RCA-2C95,000018940,34637195,CURINGA PNEUMATICOS LTDA
SD1 - ENTRADAS,100106,STP LOG - FILIAL BARRO ALTO 2,2025-10-06 00:00:00,PECAS,040201946,PISTAO CAT 5938376,1,3078.03,3078.03,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,212 - USO CONS. C/ ICMS + SEM DIFAL - CUSTOS,1556  - COMPRA DE MATERIAL PARA USO OU CONSUMO,104002,MANUTENCAO OFF ROAD BARRO ALTO,107037,EH-10,000794901,34151100,SOTREQ S/A
SDE - RATEIOS ENTRADA,020202,MSE - FILIAL BARRO ALTO,2025-10-16 00:00:00,MATERIAL DE DESGASTE,020400229,UHMW PRETO #12X1220X3050 MM,1.8,1707.8444444444444,3074.12,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,003 - INSUMO INTERMEDIARIO - C/ICMS C/IPI,2101  - COMPRA PARA INDUSTRIALIZACAO OU PRODUÇÃO RURAL,302002,MANUTENCAO,101173,PM-01,000004569,10633565,BARON INDUSTRIA E COMERCIO DE POLIMEROS LTDA
SDE - RATEIOS ENTRADA,020202,MSE - FILIAL BARRO ALTO,2025-10-16 00:00:00,MATERIAL DE DESGASTE,020400229,UHMW PRETO #12X1220X3050 MM,1.8,1707.8444444444444,3074.12,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,003 - INSUMO INTERMEDIARIO - C/ICMS C/IPI,2101  - COMPRA PARA INDUSTRIALIZACAO OU PRODUÇÃO RURAL,302002,MANUTENCAO,101174,PM-02,000004569,10633565,BARON INDUSTRIA E COMERCIO DE POLIMEROS LTDA
SD1 - ENTRADAS,100106,STP LOG - FILIAL BARRO ALTO 2,2025-05-07 00:00:00,MATERIAL ELETRICO,040400123,CJ FAROL MERCEDES A 9408201861,1,3059.01,3059.01,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,213 - USO CONS. C/ ICMS + DIF.AL. - CUSTO,2556  - COMPRA DE MATERIAL PARA USO OU CONSUMO,104002,MANUTENCAO OFF ROAD BARRO ALTO,107013,CB-15,000413620,63411623,MARDISA VEICULOS SA
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-04-03 00:00:00,PECAS,020606281,VALVULA CAT 3908323.000,1,3057.26,3057.26,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,003 - INSUMO INTERMEDIARIO - C/ICMS,1101  - COMPRA PARA INDUSTRIALIZACAO OU PRODUÇÃO RURAL,302002,MANUTENCAO,101137,PC-09 - TGM,000762227,34151100,SOTREQ S/A
SDE - RATEIOS ENTRADA,100106,STP LOG - FILIAL BARRO ALTO 2,2025-09-22 00:00:00,SERVICOS TOMADOS PJ,100200114,SERVICOS DE MANUTENCAO EM MAQU,1.02,2994.7549019607845,3054.65,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,236 - SERVICOS TOMADOS CUSTO,2933  - Aquisi‡Æo de servi‡o tributado pelo ISSQN,104002,MANUTENCAO OFF ROAD BARRO ALTO,107012,CB-14,000012557,43494615,TESLA MECATRONICA SERVICOS LTDA
SD3 - BAIXA ALMOXARIFADO,100106,STP LOG - FILIAL BARRO ALTO 2,2025-04-07 00:00:00,PECAS,040200803,COMPR. MERCEDES A4572300111,1,3052.223334,3052.223334,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,"","",104002,MANUTENCAO OFF ROAD BARRO ALTO,107021,CB-23,191024TJT,"",LUIZ.SANTOS
SD3 - BAIXA ALMOXARIFADO,100106,STP LOG - FILIAL BARRO ALTO 2,2025-04-28 00:00:00,PECAS,040200803,COMPR. MERCEDES A4572300111,1,3052.223333,3052.223333,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,"","",104002,MANUTENCAO OFF ROAD BARRO ALTO,107011,CB-13,191024TNF,"",BRAIANN.ARAGAO
SD3 - BAIXA ALMOXARIFADO,100106,STP LOG - FILIAL BARRO ALTO 2,2025-03-03 00:00:00,PECAS,040200803,COMPR. MERCEDES A4572300111,1,3052.223333,3052.223333,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,"","",104002,MANUTENCAO OFF ROAD BARRO ALTO,107018,CB-20,191024TE5,"",LUIZ.SANTOS
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-04-24 00:00:00,MATERIAL DE DESGASTE,020400054,LAMINA PRIMARIA LPL,8,381.2505,3050.004,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,"","",302002,MANUTENCAO,101185,TC-03-UCM - TC DO ESCALPE DO BRITADOR,TROCA0LTX,"",BRAIANN.ARAGAO
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-10-31 00:00:00,OLEO DE MOTOR,010700094,OLEO 15W40 MOBIL AGRANEL,170.58,17.8792798217845,3049.847552,2040004,COMBUSTIVEIS E LUBRIFICANTES,2-DESPESA,"","",302002,MANUTENCAO,101017,CB-04,TROCA0ORA,"",STHEFANNE.CIQUEIRA
SD3 - BAIXA ALMOXARIFADO,100106,STP LOG - FILIAL BARRO ALTO 2,2025-03-20 00:00:00,LUBRIFICANTES,020400029,OLEO CAT 7X-7858,3,1016.2060283333334,3048.618085,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,"","",104002,MANUTENCAO OFF ROAD BARRO ALTO,107051,PC-08,191024THI,"",LUIZ.SANTOS
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-07-28 00:00:00,OLEO DE MOTOR,010700094,OLEO 15W40 MOBIL AGRANEL,180,16.92774653888889,3046.994377,2040004,COMBUSTIVEIS E LUBRIFICANTES,2-DESPESA,"","",302002,MANUTENCAO,101133,EH-15 - TGM,TROCA0NGU,"",STHEFANNE.CIQUEIRA
SD3 - BAIXA ALMOXARIFADO,100106,STP LOG - FILIAL BARRO ALTO 2,2025-06-24 00:00:00,PECAS,040201566,COXIM MERCEDES A9582411213,2,1513.3333335,3026.666667,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,"","",104002,MANUTENCAO OFF ROAD BARRO ALTO,107011,CB-13,191024U06,"",BRAIANN.ARAGAO
SD3 - BAIXA ALMOXARIFADO,100106,STP LOG - FILIAL BARRO ALTO 2,2025-01-31 00:00:00,PECAS,040200803,COMPR. MERCEDES A4572300111,1,3026.51,3026.51,2050001,MANUTENCAO DE MAQUINAS E EQUIP,2-DESPESA,"","",104002,MANUTENCAO OFF ROAD BARRO ALTO,107011,CB-13,191024T8O,"",ALVARO.ISAQUE
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-02-27 00:00:00,MATERIAL DE DESGASTE,020400044,CORREIA SPC 7100,6,503.1277083333334,3018.76625,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,"","",302002,MANUTENCAO,101002,BM-02,TROCA0L1N,"",LUIZ.SANTOS
SD3 - BAIXA ALMOXARIFADO,020102,TGM - FILIAL BARRO ALTO,2025-10-31 00:00:00,OLEO DE MOTOR,010700094,OLEO 15W40 MOBIL AGRANEL,168.44,17.87927982070767,3011.585893,2040004,COMBUSTIVEIS E LUBRIFICANTES,2-DESPESA,"","",302002,MANUTENCAO,101010,CB-01,TROCA0ORA,"",STHEFANNE.CIQUEIRA
SD1 - ENTRADAS,020102,TGM - FILIAL BARRO ALTO,2025-05-05 00:00:00,MAO DE OBRA,020300001,SERVICOS DE MANUTENCAO EM MAQU,3,1000,3000,2050001,MANUTENCAO DE EQUIPAMENTOS,2-DESPESA,034 - SERVICOS TOMADOS,1933  - Aquisi‡Æo de servi‡o tributado pelo ISSQN,302002,MANUTENCAO,101124,BM-03,000000754,39664496,STECKELBERG METALURGICA LTDA.
SD1 - ENTRADAS,020202,MSE - FILIAL BARRO ALTO,2025-05-16 00:00:00,MAO DE OBRA,020300001,SERVICOS DE MANUTENCAO EM MAQU,50,60,3000,2040005,CONSERVACAO DE MAQUINAS E EQUI,2-DESPESA,035 - SERVICOS TOMADOS - DESPESA,1933  - Aquisi‡Æo de servi‡o tributado pelo ISSQN,302002,MANUTENCAO,101188,ORE SORTER 01,000000762,39664496,STECKELBERG METALURGICA LTDA.
